year,month,day,MKT_RF,SMB,HML,RF,GE,XOM,AAPL,R3000,R2000,SP500
1994,1,1,0.0287,0.0014,0.021,0.0025,,,,,,
1994,2,1,-0.0256,0.0272,-0.0141,0.0021,,,,,,
1994,3,1,-0.0478,-0.0096,0.0134,0.0027,,,,,,
1994,4,1,0.0068,-0.0091,0.0169,0.0027,,,,,,
1994,5,1,0.0058,-0.0201,0.0018,0.0031,,,,,,
1994,6,1,-0.0303,-0.0048,0.0168,0.0031,,,,,,
1994,7,1,0.0282,-0.0178,0.0098,0.0028,,,,,,
1994,8,1,0.0401,0.0145,-0.0347,0.0037,,,,,,
1994,9,1,-0.0231,0.0268,-0.0181,0.0037,,,,,,
1994,10,1,0.0134,-0.022,-0.0236,0.0038,,,,,,
1994,11,1,-0.0404,-0.0017,-0.0005,0.0037,,,,,,
1994,12,1,0.0086,0.0005,0.0026,0.0044,,,,,,
1995,1,1,0.018,-0.0296,0.0164,0.0042,,,,,,
1995,2,1,0.0363,-0.0033,0.0038,0.004,,,,,,
1995,3,1,0.0218,-0.0037,-0.0206,0.0046,,,,,,
1995,4,1,0.0211,-0.0041,0.017,0.0044,,,,,,
1995,5,1,0.029,-0.0223,0.0191,0.0054,,,,,,
1995,6,1,0.0272,0.0306,-0.0298,0.0047,,,,,,
1995,7,1,0.0372,0.0221,-0.0221,0.0045,,,,,,
1995,8,1,0.0055,0.0184,0.0192,0.0047,,,,,,
1995,9,1,0.0335,-0.0207,-0.0094,0.0043,,,,,,
1995,10,1,-0.0152,-0.0394,-0.0011,0.0047,,,,,,
1995,11,1,0.0395,-0.0082,0.0033,0.0042,,,,,,
1995,12,1,0.0103,0.0037,0.0141,0.0049,,,,,,
1996,1,1,0.0226,-0.0248,0.004,0.0043,,,,,,
1996,2,1,0.0133,0.0205,-0.0233,0.0039,,,,,,
1996,3,1,0.0073,0.013,0.0128,0.0039,,,,,,
1996,4,1,0.0206,0.0489,-0.0405,0.0046,,,,,,
1996,5,1,0.0236,0.0316,-0.014,0.0042,,,,,,
1996,6,1,-0.0114,-0.0364,0.0192,0.004,,,,,,
1996,7,1,-0.0597,-0.0359,0.0438,0.0045,,,,,,
1996,8,1,0.0276,0.023,-0.0057,0.0041,,,,,,
1996,9,1,0.0501,-0.0082,-0.0376,0.0044,,,,,,
1996,10,1,0.0086,-0.0411,0.0482,0.0042,,,,,,
1996,11,1,0.0625,-0.036,0.0016,0.0041,,,,,,
1996,12,1,-0.017,0.0308,0.0099,0.0046,,,,,,
1997,1,1,0.0499,-0.0152,-0.0233,0.0045,,,,,,
1997,2,1,-0.0049,-0.0261,0.0469,0.0039,,,,,,
1997,3,1,-0.0503,-0.0032,0.0386,0.0043,,,,,,
1997,4,1,0.0404,-0.0519,-0.0102,0.0043,,,,,,
1997,5,1,0.0674,0.0483,-0.0438,0.0049,,,,,,
1997,6,1,0.041,0.015,0.0072,0.0037,,,,,,
1997,7,1,0.0733,-0.0252,-0.0013,0.0043,,,,,,
1997,8,1,-0.0415,0.0734,0.0137,0.0041,,,,,,
1997,9,1,0.0535,0.0268,-0.0025,0.0044,,,,,,
1997,10,1,-0.038,-0.0079,0.0221,0.0042,,,,,,
1997,11,1,0.0298,-0.0507,0.0101,0.0039,,,,,,
1997,12,1,0.0132,-0.024,0.0384,0.0048,,,,,,
1998,1,1,0.0015,-0.0094,-0.0207,0.0043,,,,,,
1998,2,1,0.0703,0.0032,-0.0086,0.0039,,,,,,
1998,3,1,0.0476,-0.0099,0.0123,0.0039,,,,,,
1998,4,1,0.0073,0.0048,0.0027,0.0043,,,,,,
1998,5,1,-0.0307,-0.0354,0.0412,0.004,,,,,,
1998,6,1,0.0318,-0.0315,-0.0222,0.0041,,,,,,
1998,7,1,-0.0246,-0.0492,-0.0115,0.004,,,,,,
1998,8,1,-0.1608,-0.0575,0.0524,0.0043,,,,,,
1998,9,1,0.0615,-0.0015,-0.0388,0.0046,,,,,,
1998,10,1,0.0713,-0.032,-0.0277,0.0032,,,,,,
1998,11,1,0.061,0.0114,-0.0343,0.0031,,,,,,
1998,12,1,0.0616,-0.003,-0.047,0.0038,,,,,,
1999,1,1,0.035,0.0086,-0.0556,0.0035,,,,,,
1999,2,1,-0.0408,-0.0555,0.0156,0.0035,,,,,,
1999,3,1,0.0345,-0.0384,-0.0293,0.0043,,,,,,
1999,4,1,0.0433,0.0318,0.0245,0.0037,,,,,,
1999,5,1,-0.0246,0.0364,0.0269,0.0034,,,,,,
1999,6,1,0.0477,0.0345,-0.0419,0.004,,,,,,
1999,7,1,-0.0347,0.0225,0.0051,0.0038,,,,,,
1999,8,1,-0.0138,-0.0132,-0.0095,0.0039,,,,,,
1999,9,1,-0.0281,0.0316,-0.0298,0.0039,,,,,,
1999,10,1,0.0613,-0.0678,-0.0324,0.0039,,,,,,
1999,11,1,0.0337,0.0778,-0.0802,0.0036,,,,,,
1999,12,1,0.0772,0.0701,-0.092,0.0044,,,,,,
2000,1,1,-0.0474,0.0437,0.0024,0.0041,,,,,,
2000,2,1,0.0245,0.2202,-0.1268,0.0043,-0.0119,-0.0863,0.1047,0.0079,0.1642,-0.0201
2000,3,1,0.0521,-0.1639,0.0767,0.0047,0.1788,0.0359,0.1848,0.076,-0.0669,0.0967
2000,4,1,-0.064,-0.0773,0.0913,0.0046,0.0105,-0.0042,-0.0864,-0.0351,-0.0609,-0.0308
2000,5,1,-0.0443,-0.0485,0.0372,0.005,0.004,0.0785,-0.323,-0.0289,-0.0594,-0.0219
2000,6,1,0.0464,0.137,-0.1005,0.004,0.0069,-0.0579,0.2473,0.029,0.0862,0.0239
2000,7,1,-0.0245,-0.0281,0.0851,0.0048,-0.022,0.0217,-0.0298,-0.0193,-0.0321,-0.0163
2000,8,1,0.0713,-0.0089,-0.0128,0.005,0.1343,0.0236,0.1994,0.0736,0.0744,0.0607
2000,9,1,-0.0544,-0.0187,0.0685,0.0051,-0.0119,0.0915,-0.5777,-0.0464,-0.0307,-0.0535
2000,10,1,-0.0277,-0.0366,0.0479,0.0056,-0.0517,0.0009,-0.2401,-0.0146,-0.0454,-0.0049
2000,11,1,-0.1073,-0.031,0.1242,0.0051,-0.0958,-0.0086,-0.1564,-0.0933,-0.104,-0.0801
2000,12,1,0.0119,0.0155,0.0613,0.005,-0.0295,-0.012,-0.0984,0.0158,0.0843,0.0041
2001,1,1,0.0312,0.0703,-0.057,0.0054,-0.0411,-0.0322,0.4531,0.0334,0.0513,0.0346
2001,2,1,-0.1007,-0.0115,0.1387,0.0038,0.0114,-0.0319,-0.1559,-0.0926,-0.0668,-0.0923
2001,3,1,-0.0725,0.0055,0.0636,0.0042,-0.0967,-0.0003,0.2098,-0.0659,-0.0503,-0.0642
2001,4,1,0.0795,0.0027,-0.0436,0.0039,0.1593,0.0937,0.1546,0.0794,0.0772,0.0768
2001,5,1,0.0073,0.0299,0.0277,0.0032,0.0099,0.0067,-0.2171,0.0066,0.023,0.0051
2001,6,1,-0.0193,0.0638,-0.0214,0.0028,0,-0.0157,0.1648,-0.0197,0.0325,-0.025
2001,7,1,-0.0213,-0.0422,0.0562,0.003,-0.1095,-0.0437,-0.1916,-0.017,-0.0543,-0.0107
2001,8,1,-0.0646,0.0213,0.0337,0.0031,-0.0598,-0.0331,-0.0133,-0.0605,-0.0335,-0.0641
2001,9,1,-0.0925,-0.0661,0.018,0.0028,-0.0862,-0.0186,-0.1639,-0.0891,-0.1359,-0.0817
2001,10,1,0.0246,0.0688,-0.0703,0.0022,-0.0212,0.001,0.1329,0.0223,0.0575,0.0181
2001,11,1,0.0754,0.0038,0.0069,0.0017,0.0572,-0.0464,0.2133,0.0755,0.0762,0.0752
2001,12,1,0.0161,0.0514,0.0043,0.0015,0.0456,0.0508,0.0273,0.0128,0.0602,0.0076
2002,1,1,-0.0144,0.0112,0.0345,0.0014,-0.0728,-0.0061,0.1293,-0.0135,-0.0111,-0.0156
2002,2,1,-0.0229,-0.0161,0.0391,0.0013,0.041,0.0639,-0.1221,-0.0219,-0.0284,-0.0208
2002,3,1,0.0424,0.043,0.0117,0.0013,-0.0287,0.061,0.0911,0.0429,0.079,0.0367
2002,4,1,-0.0521,0.0586,0.0421,0.0015,-0.1564,-0.0834,0.0246,-0.0533,0.0083,-0.0614
2002,5,1,-0.0138,-0.0372,0.0254,0.0014,-0.0131,-0.0003,-0.0395,-0.013,-0.0454,-0.0091
2002,6,1,-0.0721,0.0349,0.0156,0.0013,-0.0611,0.025,-0.2393,-0.0732,-0.0509,-0.0725
2002,7,1,-0.0818,-0.0514,-0.0363,0.0015,0.1084,-0.1017,-0.1397,-0.0806,-0.1518,-0.079
2002,8,1,0.005,-0.0226,0.0224,0.0014,-0.0637,-0.0296,-0.0327,0.003,-0.0037,0.0049
2002,9,1,-0.1035,0.027,0.0123,0.0014,-0.1768,-0.1001,-0.0169,-0.1064,-0.0734,-0.11
2002,10,1,0.0784,-0.0298,-0.0649,0.0014,0.0242,0.0552,0.1076,0.078,0.031,0.0864
2002,11,1,0.0596,0.0317,-0.0157,0.0012,0.0743,0.0407,-0.035,0.0586,0.088,0.0571
2002,12,1,-0.0576,-0.0045,0.039,0.0011,-0.0954,0.0041,-0.0752,-0.0581,-0.0572,-0.0603
2003,1,1,-0.0257,0.014,-0.0088,0.001,-0.0498,-0.0226,0.0015,-0.0257,-0.0285,-0.0274
2003,2,1,-0.0188,-0.0026,-0.0146,0.0009,0.048,0.003,0.0449,-0.0184,-0.0313,-0.017
2003,3,1,0.0109,0.0077,-0.0167,0.001,0.0601,0.0272,-0.0569,0.0091,0.0112,0.0084
2003,4,1,0.0822,0.0115,-0.0006,0.001,0.155,0.007,0.0044,0.0803,0.0937,0.081
2003,5,1,0.0605,0.0478,0.0015,0.0009,-0.0258,0.0417,0.2635,0.0586,0.1062,0.0509
2003,6,1,0.0142,0.0151,0.0068,0.001,0.006,-0.0137,0.0614,0.0121,0.0167,0.0113
2003,7,1,0.0234,0.0557,-0.0211,0.0007,-0.0084,-0.0089,0.1059,0.0215,0.0617,0.0162
2003,8,1,0.0234,0.0267,0.0171,0.0007,0.04,0.0668,0.0731,0.0206,0.045,0.0179
2003,9,1,-0.0124,0.0055,0.01,0.0008,0.0144,-0.0293,-0.0837,-0.0122,-0.0196,-0.0119
2003,10,1,0.0608,0.0289,0.018,0.0007,-0.027,-0.0003,0.1044,0.059,0.0831,0.055
2003,11,1,0.0135,0.0221,0.0146,0.0007,-0.0117,-0.0035,-0.0864,0.0122,0.0346,0.0071
2003,12,1,0.0429,-0.0278,0.0268,0.0008,0.0878,0.1323,0.0219,0.0441,0.019,0.0508
2004,1,1,0.0215,0.0263,0.0164,0.0007,0.0852,-0.0049,0.0555,0.0198,0.0428,0.0173
2004,2,1,0.014,-0.0115,0.0042,0.0006,-0.0267,0.0402,0.0609,0.0119,0.0083,0.0122
2004,3,1,-0.0132,0.0185,0.0004,0.0009,-0.0618,-0.0137,0.1296,-0.0132,0.0081,-0.0164
2004,4,1,-0.0183,-0.0254,-0.0169,0.0008,-0.0188,0.0229,-0.0462,-0.0218,-0.0517,-0.0168
2004,5,1,0.0118,-0.0016,-0.0029,0.0006,0.0392,0.0233,0.088,0.013,0.0151,0.0121
2004,6,1,0.0186,0.0232,0.0166,0.0008,0.0476,0.0268,0.1602,0.0184,0.0409,0.018
2004,7,1,-0.0407,-0.0382,0.0448,0.001,0.0261,0.0426,-0.0064,-0.0389,-0.068,-0.0343
2004,8,1,0.0008,-0.0159,0.0113,0.0011,-0.0138,0.0016,0.0669,0.0025,-0.0061,0.0023
2004,9,1,0.016,0.0289,0.0036,0.0011,0.03,0.0483,0.123,0.0139,0.0456,0.0094
2004,10,1,0.0143,0.0043,-0.0084,0.0011,0.016,0.0184,0.3523,0.0152,0.0189,0.014
2004,11,1,0.0454,0.0417,0.0193,0.0015,0.0364,0.047,0.2796,0.0447,0.0856,0.0386
2004,12,1,0.0343,0.0019,-0.0035,0.0016,0.0386,0,-0.0394,0.034,0.0281,0.0325
2005,1,1,-0.0276,-0.0165,0.0266,0.0016,-0.0101,0.0067,0.1942,-0.0275,-0.0423,-0.0253
2005,2,1,0.0188,-0.0072,0.0283,0.0016,-0.0197,0.233,0.1667,0.02,0.0161,0.0189
2005,3,1,-0.0196,-0.0138,0.0175,0.0021,0.0244,-0.0586,-0.0712,-0.0183,-0.0299,-0.0191
2005,4,1,-0.0261,-0.04,-0.0046,0.0021,0.0038,-0.0431,-0.1346,-0.0228,-0.058,-0.0201
2005,5,1,0.0365,0.0299,-0.0123,0.0024,0.0079,-0.0094,0.1027,0.0361,0.0644,0.03
2005,6,1,0.0057,0.0256,0.0278,0.0023,-0.0445,0.0225,-0.0743,0.0055,0.0372,-0.0001
2005,7,1,0.0392,0.0277,-0.0045,0.0024,-0.0043,0.0223,0.1586,0.0399,0.0627,0.036
2005,8,1,-0.0122,-0.0088,0.0141,0.003,-0.0255,0.0247,0.0995,-0.0114,-0.0195,-0.0112
2005,9,1,0.0048,-0.0068,0.0116,0.0029,0.0081,0.0607,0.1433,0.0076,0.0019,0.0069
2005,10,1,-0.0201,-0.0103,-0.007,0.0027,0.0072,-0.1166,0.0741,-0.0198,-0.0317,-0.0177
2005,11,1,0.0362,0.01,-0.0185,0.0031,0.0536,0.0391,0.1778,0.0365,0.0474,0.0352
2005,12,1,-0.0025,-0.0051,0.0048,0.0032,-0.0117,-0.032,0.06,-0.0004,-0.006,-0.001
2006,1,1,0.0304,0.0533,0.0117,0.0035,-0.0659,0.117,0.0504,0.0324,0.0891,0.0255
2006,2,1,-0.003,-0.0031,-0.0085,0.0034,0.0114,-0.0488,-0.093,-0.0003,-0.0035,0.0005
2006,3,1,0.0146,0.0356,-0.0011,0.0037,0.0581,0.0251,-0.0843,0.0159,0.0472,0.0111
2006,4,1,0.0073,-0.0124,0.0308,0.0036,-0.0053,0.0365,0.1224,0.0097,-0.0008,0.0122
2006,5,1,-0.0357,-0.0304,0.0277,0.0043,-0.0096,-0.0295,-0.1509,-0.034,-0.0569,-0.0309
2006,6,1,-0.0035,-0.0053,0.0151,0.004,-0.031,0.0073,-0.0418,0.0005,0.0051,0.0001
2006,7,1,-0.0078,-0.0399,0.0327,0.004,-0.008,0.1041,0.1866,-0.002,-0.0333,0.0051
2006,8,1,0.0203,0.0083,-0.0175,0.0042,0.0419,0.0037,-0.0017,0.0222,0.0285,0.0213
2006,9,1,0.0184,-0.0124,-0.0042,0.0041,0.0437,-0.0084,0.1346,0.0212,0.007,0.0246
2006,10,1,0.0323,0.0164,0.0048,0.0041,-0.0052,0.0643,0.0533,0.035,0.0569,0.0315
2006,11,1,0.0171,0.0077,0.0048,0.0042,0.0048,0.0802,0.1305,0.0194,0.0251,0.0165
2006,12,1,0.0086,-0.0089,0.0251,0.004,0.0626,-0.0023,-0.0745,0.0105,0.002,0.0126
2007,1,1,0.0141,0.0009,-0.0002,0.0044,-0.0314,-0.033,0.0105,0.018,0.0161,0.0141
2007,2,1,-0.0196,0.0138,0.0024,0.0038,-0.0241,-0.0286,-0.0131,-0.0185,-0.0088,-0.0218
2007,3,1,0.0068,-0.0026,0.0039,0.0043,0.0129,0.0526,0.0981,0.0092,0.0093,0.01
2007,4,1,0.0349,-0.0209,-0.0096,0.0044,0.0426,0.0521,0.0741,0.039,0.0173,0.0433
2007,5,1,0.0324,-0.0004,-0.0013,0.0041,0.0196,0.0522,0.2143,0.0343,0.04,0.0325
2007,6,1,-0.0196,0.0076,-0.0106,0.004,0.026,0.0086,0.007,-0.0199,-0.0159,-0.0178
2007,7,1,-0.0373,-0.0267,-0.0299,0.004,0.0123,0.0148,0.0796,-0.0336,-0.0691,-0.032
2007,8,1,0.0092,-0.0014,-0.0236,0.0042,0.003,0.011,0.051,0.0108,0.0216,0.0129
2007,9,1,0.0322,-0.0246,-0.0213,0.0032,0.0723,0.0797,0.1083,0.0349,0.0159,0.0358
2007,10,1,0.018,0.0021,-0.0197,0.0032,-0.0058,-0.0062,0.2377,0.0173,0.028,0.0148
2007,11,1,-0.0483,-0.0277,-0.0109,0.0034,-0.0697,-0.0269,-0.0407,-0.047,-0.0728,-0.044
2007,12,1,-0.0087,0.0005,-0.0003,0.0027,-0.0235,0.0508,0.0871,-0.0077,-0.0023,-0.0086
2008,1,1,-0.0635,-0.0077,0.0305,0.0021,-0.0462,-0.0853,-0.3167,-0.0617,-0.0688,-0.0612
2008,2,1,-0.0309,-0.0055,-0.0003,0.0013,-0.0544,0.0197,-0.0764,-0.0331,-0.038,-0.0348
2008,3,1,-0.0094,0.0083,0.0028,0.0017,0.117,-0.0278,0.1479,-0.0076,0.0026,-0.006
2008,4,1,0.046,-0.0149,-0.0003,0.0018,-0.1166,0.1003,0.2121,0.0489,0.041,0.0475
2008,5,1,0.0186,0.0298,-0.0034,0.0018,-0.0606,-0.042,0.0851,0.0184,0.0448,0.0107
2008,6,1,-0.0844,0.0107,-0.0102,0.0017,-0.1214,-0.0071,-0.1129,-0.0841,-0.0783,-0.086
2008,7,1,-0.0077,0.0358,0.0369,0.0015,0.0601,-0.0874,-0.0507,-0.0093,0.036,-0.0099
2008,8,1,0.0153,0.0375,0.0148,0.0013,-0.007,-0.0001,0.0665,0.0135,0.035,0.0122
2008,9,1,-0.0924,-0.0034,0.044,0.0015,-0.0803,-0.0293,-0.3296,-0.0967,-0.081,-0.0908
2008,10,1,-0.1723,-0.0228,-0.0299,0.0008,-0.2348,-0.0457,-0.0534,-0.1778,-0.209,-0.1694
2008,11,1,-0.0786,-0.0363,-0.0494,0.0003,-0.1198,0.0876,-0.1387,-0.0818,-0.1198,-0.0748
2008,12,1,0.0175,0.0397,-0.012,0,-0.0383,-0.004,-0.079,0.0163,0.0556,0.0078
2009,1,1,-0.0812,-0.0098,-0.0986,0,-0.2513,-0.042,0.0561,-0.0852,-0.112,-0.0857
2009,2,1,-0.101,-0.0035,-0.069,0.0001,-0.2776,-0.1077,-0.0091,-0.1079,-0.1229,-0.1099
2009,3,1,0.0895,0.0073,0.026,0.0002,0.188,0.003,0.1771,0.0853,0.0867,0.0854
2009,4,1,0.1019,0.054,0.0542,0.0001,0.25,-0.021,0.197,0.1036,0.1533,0.0939
2009,5,1,0.0521,-0.0266,0.0056,0,0.0661,0.0463,0.0793,0.0508,0.0288,0.0531
2009,6,1,0.0043,0.0267,-0.0244,0.0001,-0.1231,0.0081,0.0488,0.0016,0.0134,0.0002
2009,7,1,0.0772,0.025,0.0473,0.0001,0.1433,0.0069,0.1471,0.0764,0.0953,0.0741
2009,8,1,0.0332,-0.0051,0.0759,0.0001,0.0369,-0.0117,0.0295,0.0335,0.0276,0.0336
2009,9,1,0.0408,0.0247,0.014,0.0001,0.1887,-0.0078,0.1019,0.0403,0.0563,0.0357
2009,10,1,-0.0259,-0.0422,-0.0437,0,-0.1316,0.0446,0.017,-0.0268,-0.0687,-0.0198
2009,11,1,0.0556,-0.0265,0.0017,0,0.1235,0.0535,0.0605,0.0543,0.0301,0.0574
2009,12,1,0.0275,0.0579,0.0073,0.0001,-0.05,-0.0917,0.0541,0.0269,0.0788,0.0178
2010,1,1,-0.0336,0.0019,0.0061,0,0.0631,-0.0551,-0.0886,-0.037,-0.0373,-0.037
2010,2,1,0.034,0.0144,0.0274,0,0.0049,0.0154,0.0654,0.0317,0.0441,0.0285
2010,3,1,0.0632,0.0158,0.0203,0.0001,0.1336,0.0305,0.1485,0.0614,0.0797,0.0588
2010,4,1,0.02,0.0494,0.0315,0.0001,0.036,0.0117,0.111,0.0206,0.0559,0.0148
2010,5,1,-0.0789,-0.0008,-0.0233,0.0001,-0.1329,-0.1019,-0.0161,-0.0809,-0.0767,-0.082
2010,6,1,-0.0556,-0.0213,-0.0426,0.0001,-0.1126,-0.0561,-0.0208,-0.059,-0.0788,-0.0539
2010,7,1,0.0692,0.0017,0.0022,0.0001,0.1175,0.0457,0.0227,0.0682,0.0679,0.0688
2010,8,1,-0.0477,-0.0294,-0.0164,0.0001,-0.1017,-0.0024,-0.055,-0.0491,-0.075,-0.0474
2010,9,1,0.0954,0.0384,-0.0302,0.0001,0.131,0.0453,0.1672,0.0927,0.123,0.0876
2010,10,1,0.0388,0.0104,-0.023,0.0001,-0.0144,0.0761,0.0607,0.038,0.0402,0.0369
2010,11,1,0.006,0.0366,-0.0054,0.0001,-0.0118,0.0528,0.0338,0.0036,0.0336,-0.0023
2010,12,1,0.0682,0.0078,0.0358,0.0001,0.1647,0.0512,0.0367,0.0662,0.0779,0.0653
2011,1,1,0.0201,-0.0246,0.0086,0.0001,0.1009,0.1034,0.052,0.0209,-0.0031,0.0226
2011,2,1,0.0349,0.0163,0.0167,0.0001,0.0461,0.0657,0.0409,0.0344,0.054,0.032
2011,3,1,0.0047,0.0262,-0.0122,0.0001,-0.0414,-0.0163,-0.0133,0.003,0.0244,-0.001
2011,4,1,0.029,-0.0032,-0.0225,0,0.0197,0.0457,0.0047,0.0287,0.0258,0.0285
2011,5,1,-0.0127,-0.0065,-0.0221,0,-0.0397,-0.0458,-0.0066,-0.0134,-0.0196,-0.0135
2011,6,1,-0.0175,-0.0008,-0.0042,0,-0.0319,-0.0251,-0.035,-0.0195,-0.0246,-0.0183
2011,7,1,-0.0234,-0.014,-0.012,0,-0.0502,-0.0195,0.1633,-0.0239,-0.0367,-0.0215
2011,8,1,-0.06,-0.033,-0.0156,0.0001,-0.0894,-0.0662,-0.0145,-0.0622,-0.0881,-0.0568
2011,9,1,-0.076,-0.0368,-0.0106,0,-0.0581,-0.0187,-0.0091,-0.0791,-0.1137,-0.0718
2011,10,1,0.1134,0.0358,-0.009,0,0.0985,0.0752,0.0615,0.1137,0.1504,0.1077
2011,11,1,-0.0026,-0.0026,-0.0017,0,-0.0484,0.0362,-0.0558,-0.0052,-0.0049,-0.0051
2011,12,1,0.0074,-0.0057,0.0153,0,0.1369,0.0537,0.0597,0.0065,0.0047,0.0085
2012,1,1,0.0506,0.0252,-0.0213,0,0.0447,-0.012,0.1271,0.0493,0.07,0.0436
2012,2,1,0.0443,-0.0165,0.0004,0,0.0268,0.0386,0.1883,0.04,0.0229,0.0406
2012,3,1,0.0311,-0.0023,-0.0007,0,0.0539,0.0027,0.1053,0.0293,0.0239,0.0313
2012,4,1,-0.0084,-0.0061,-0.002,0,-0.0248,-0.0045,-0.026,-0.0077,-0.0162,-0.0075
2012,5,1,-0.062,-0.001,0.001,0.0001,-0.0249,-0.0831,-0.0107,-0.0641,-0.0674,-0.0627
2012,6,1,0.0388,0.0082,0.0046,0,0.1009,0.0884,0.0108,0.0375,0.0481,0.0396
2012,7,1,0.0079,-0.0259,0.0002,0,-0.004,0.0149,0.0458,0.0087,-0.0145,0.0126
2012,8,1,0.0256,0.0072,0.0059,0.0001,-0.002,0.0117,0.0939,0.0225,0.032,0.0198
2012,9,1,0.0274,0.0049,0.0157,0.0001,0.1049,0.0475,0.0028,0.0246,0.0312,0.0242
2012,10,1,-0.0175,-0.0107,0.0417,0.0001,-0.0725,-0.0031,-0.1076,-0.0185,-0.0224,-0.0198
2012,11,1,0.0077,0.0067,-0.011,0.0001,0.003,-0.0272,-0.0124,0.0051,0.0039,0.0028
2012,12,1,0.0118,0.0166,0.0328,0.0001,0.0025,-0.018,-0.0907,0.0102,0.0334,0.0071
2013,1,1,0.0558,0.0049,0.0135,0,0.0615,0.0394,-0.1441,0.0537,0.0621,0.0504
2013,2,1,0.0128,-0.0038,0.0031,0,0.051,0.0017,-0.0253,0.011,0.01,0.0111
2013,3,1,0.0403,0.0084,-0.0006,0,-0.0044,0.0063,0.0028,0.0376,0.0444,0.036
2013,4,1,0.0156,-0.0243,0.0036,0,-0.0359,-0.0124,0.0003,0.0153,-0.0043,0.0181
2013,5,1,0.0281,0.0193,0.0131,0,0.0459,0.0236,0.0224,0.0212,0.0387,0.0208
2013,6,1,-0.0121,0.0123,-0.0045,0,0.0026,-0.0012,-0.1183,-0.0146,-0.0068,-0.015
2013,7,1,0.0565,0.0185,0.0079,0,0.0508,0.0376,0.1412,0.0535,0.0693,0.0495
2013,8,1,-0.0269,0.0028,-0.0246,0,-0.0504,-0.0639,0.0838,-0.03,-0.0329,-0.0313
2013,9,1,0.0376,0.0285,-0.0152,0,0.0404,-0.0128,-0.0215,0.0355,0.0622,0.0297
2013,10,1,0.0417,-0.0153,0.0139,0,0.0941,0.0416,0.0964,0.0413,0.0245,0.0446
2013,11,1,0.0312,0.0131,-0.0038,0,0.0201,0.0501,0.0701,0.0269,0.0388,0.028
2013,12,1,0.0281,-0.0044,-0.0017,0,0.0597,0.0826,0.0089,0.0247,0.0182,0.0236
