"Index","N100.Open","N100.High","N100.Low","N100.Close","N100.Volume","N100.Adjusted"
"2017-08-30",984.630004882812,987.710021972656,982.609985351562,985.739990234375,0,985.739990234375
"2017-08-31",989.880004882812,994.849975585938,987.309997558594,991.619995117188,0,991.619995117188
"2017-09-01",997.090026855469,1000.08001708984,996.580017089844,997.510009765625,0,997.510009765625
"2017-09-04",991.200012207031,996.219970703125,991.200012207031,994.090026855469,99843900,994.090026855469
"2017-09-05",995.440002441406,999.219970703125,991.599975585938,992.580017089844,0,992.580017089844
"2017-09-06",987.840026855469,997.400024414062,986.820007324219,995.080017089844,0,995.080017089844
"2017-09-07",998.049987792969,1002.53002929688,994.849975585938,998.820007324219,0,998.820007324219
"2017-09-08",995.919982910156,1000.60998535156,994.75,999.890014648438,0,999.890014648438
"2017-09-11",1005.42999267578,1011.46997070312,1005.29998779297,1010.91998291016,0,1010.91998291016
"2017-09-12",1013.90002441406,1017.96997070312,1012.55999755859,1016.08001708984,0,1016.08001708984
"2017-09-13",1014.92999267578,1020.05999755859,1014.27001953125,1018.27001953125,0,1018.27001953125
"2017-09-14",1016.48999023438,1021.26000976562,1016.26000976562,1019.94000244141,0,1019.94000244141
"2017-09-15",1018.65002441406,1020.41998291016,1014.58001708984,1016.04998779297,0,1016.04998779297
"2017-09-18",1019.71997070312,1022.14001464844,1017.53002929688,1018.72998046875,142456900,1018.72998046875
"2017-09-19",1016.89001464844,1019.52001953125,1016.65997314453,1019.39001464844,150404300,1019.39001464844
"2017-09-20",1018.03997802734,1019.97998046875,1017.30999755859,1018.58001708984,149244000,1018.58001708984
"2017-09-21",1021.35998535156,1023.84002685547,1020.01000976562,1020.67999267578,199608600,1020.67999267578
"2017-09-22",1022.52001953125,1025.25,1021.03002929688,1022.5,165705700,1022.5
"2017-09-25",1020.53002929688,1025.14001464844,1019.96002197266,1023.21997070312,150344200,1023.21997070312
"2017-09-26",1023,1025.55004882812,1021.42999267578,1024.44995117188,161811900,1024.44995117188
"2017-09-27",1026.98999023438,1028.5400390625,1025.27001953125,1027.48999023438,187623200,1027.48999023438
"2017-09-28",1028.77001953125,1030.69995117188,1027.94995117188,1030.69995117188,168995100,1030.69995117188
"2017-09-29",1031.4599609375,1036.5400390625,1029.48999023438,1036.5400390625,202519500,1036.5400390625
"2017-10-02",1036.59997558594,1040.88000488281,1036.2099609375,1040.88000488281,166760100,1040.88000488281
"2017-10-03",1043.0400390625,1044.83996582031,1041.39001464844,1044.56994628906,139825800,1044.56994628906
"2017-10-04",1044.92004394531,1044.92004394531,1041.28002929688,1044.18005371094,184485600,1044.18005371094
"2017-10-05",1044.0400390625,1048.14001464844,1044.03002929688,1048.14001464844,172372700,1048.14001464844
"2017-10-06",1047.82995605469,1047.82995605469,1041.86999511719,1043.32995605469,171187500,1043.32995605469
"2017-10-09",1044.44995117188,1047.40002441406,1042.90002441406,1045.43994140625,127944400,1045.43994140625
"2017-10-10",1045.65002441406,1047.36999511719,1043.86999511719,1045.96997070312,142924600,1045.96997070312
"2017-10-11",1046.91003417969,1046.91003417969,1042.41003417969,1046.84997558594,170543900,1046.84997558594
"2017-10-12",1046.41003417969,1047.78002929688,1043.94995117188,1047.56994628906,134896200,1047.56994628906
"2017-10-13",1048.32995605469,1050.65002441406,1046.32995605469,1048.18005371094,159270500,1048.18005371094
"2017-10-16",1049.46997070312,1050.81005859375,1047.30004882812,1049.39001464844,144245600,1049.39001464844
"2017-10-17",1051.26000976562,1052.41003417969,1048.03002929688,1049.93005371094,147259600,1049.93005371094
"2017-10-18",1050.82995605469,1055.53002929688,1049.67004394531,1053.98999023438,144966200,1053.98999023438
"2017-10-19",1050.82995605469,1051.72998046875,1043.81005859375,1048.7900390625,194904600,1048.7900390625
"2017-10-20",1052.31005859375,1052.81005859375,1048.68994140625,1049.58996582031,203161300,1049.58996582031
"2017-10-23",1050.26000976562,1054.89001464844,1048.19995117188,1052.08996582031,149269800,1052.08996582031
"2017-10-24",1050.55004882812,1055.21997070312,1049.61999511719,1050.81994628906,177108900,1050.81994628906
"2017-10-25",1050.73999023438,1053.34997558594,1043.81005859375,1045.66003417969,180557300,1045.66003417969
"2017-10-26",1045.59997558594,1058.69995117188,1044.05004882812,1057.92004394531,206073100,1057.92004394531
"2017-10-27",1061.4599609375,1067.42004394531,1061.27001953125,1064.26000976562,214665700,1064.26000976562
"2017-10-30",1063.0400390625,1065.73999023438,1062.5400390625,1064.19995117188,160580600,1064.19995117188
"2017-10-31",1065.05004882812,1069.73999023438,1064.56005859375,1068.22998046875,165668900,1068.22998046875
"2017-11-01",1072,1074.84997558594,1071.15002441406,1071.15002441406,178144500,1071.15002441406
"2017-11-02",1071.01000976562,1072.42004394531,1065.17004394531,1069.43994140625,179393300,1069.43994140625
"2017-11-03",1070.63000488281,1072.2900390625,1068.42004394531,1071.46997070312,203951000,1071.46997070312
"2017-11-06",1070.16003417969,1072.05004882812,1067.84997558594,1070.7900390625,172827100,1070.7900390625
"2017-11-07",1072.73999023438,1073.17004394531,1064.30004882812,1064.98999023438,181548400,1064.98999023438
"2017-11-08",1065.91003417969,1067.18994140625,1060.22998046875,1063.73999023438,224929800,1063.73999023438
"2017-11-09",1063.68005371094,1065.06005859375,1051.65002441406,1052.93005371094,263248700,1052.93005371094
"2017-11-10",1051.68994140625,1053.46997070312,1046.14001464844,1046.81005859375,200135900,1046.81005859375
"2017-11-13",1047.43005371094,1047.77001953125,1033.06994628906,1039.5400390625,200278600,1039.5400390625
"2017-11-14",1039.80004882812,1042.64001464844,1031.17004394531,1033.68005371094,218025300,1033.68005371094
"2017-11-15",1030.35998535156,1031.72998046875,1022.97998046875,1029.18994140625,236696800,1029.18994140625
"2017-11-16",1032.93994140625,1036.71997070312,1030.91003417969,1034.88000488281,180819600,1034.88000488281
"2017-11-17",1035.10998535156,1035.97998046875,1027.11999511719,1030.01000976562,215534900,1030.01000976562
"2017-11-20",1028.42004394531,1036.25,1027.31005859375,1034.7900390625,171446300,1034.7900390625
"2017-11-21",1033.88000488281,1041.81005859375,1032.10998535156,1039.06005859375,195630200,1039.06005859375
"2017-11-22",1038.93994140625,1043.58996582031,1035.82995605469,1035.82995605469,176469900,1035.82995605469
"2017-11-23",1033.25,1042.25,1031.63000488281,1040.71997070312,134035500,1040.71997070312
"2017-11-24",1040.48999023438,1047.44995117188,1040.34997558594,1041.77001953125,133606300,1041.77001953125
"2017-11-27",1038.53002929688,1045.5,1036.83996582031,1036.83996582031,154305400,1036.83996582031
"2017-11-28",1038.91003417969,1045.2099609375,1037.19995117188,1043.60998535156,170998600,1043.60998535156
"2017-11-29",1048.19995117188,1051.5,1041.86999511719,1043.08996582031,208910500,1043.08996582031
"2017-11-30",1043.68005371094,1049.32995605469,1039.34997558594,1039.34997558594,330444700,1039.34997558594
"2017-12-01",1039.65002441406,1041.03002929688,1027.90002441406,1030.43005371094,224563100,1030.43005371094
"2017-12-04",1039.36999511719,1044.81994628906,1037.06994628906,1042.67004394531,195940700,1042.67004394531
"2017-12-05",1042.53002929688,1043.9599609375,1037.16003417969,1041.83996582031,190217100,1041.83996582031
"2017-12-06",1033.86999511719,1042.13000488281,1030.81994628906,1040.2099609375,181057200,1040.2099609375
"2017-12-07",1040.82995605469,1043.85998535156,1038.84997558594,1042.17004394531,216512700,1042.17004394531
"2017-12-08",1047.44995117188,1049.07995605469,1044.33996582031,1045.48999023438,220017100,1045.48999023438
"2017-12-11",1047.88000488281,1047.90002441406,1043.33996582031,1044.16003417969,175575300,1044.16003417969
"2017-12-12",1046.03002929688,1051.71997070312,1040.67004394531,1051.71997070312,203559900,1051.71997070312
"2017-12-13",1049.17004394531,1051.01000976562,1045.01000976562,1045.19995117188,208530400,1045.19995117188
"2017-12-14",1044.07995605469,1045.14001464844,1038.51000976562,1038.51000976562,191558800,1038.51000976562
"2017-12-15",1035.92004394531,1038.52001953125,1033.73999023438,1038.23999023438,335665200,1038.23999023438
"2017-12-18",1044.40002441406,1052.42004394531,1044.40002441406,1050.93994140625,182514700,1050.93994140625
"2017-12-19",1050.25,1052.23999023438,1045.51000976562,1045.94995117188,147803500,1045.94995117188
"2017-12-20",1044.91003417969,1045.68005371094,1036.65002441406,1039.27001953125,160946800,1039.27001953125
"2017-12-21",1036.01000976562,1044.69995117188,1033.89001464844,1043.82995605469,161406600,1043.82995605469
"2017-12-22",1041.56994628906,1044.34997558594,1039.16003417969,1041.0400390625,106189200,1041.0400390625
"2017-12-27",1040.31005859375,1044.7900390625,1038.68005371094,1042,93164700,1042
"2017-12-28",1041.88000488281,1042.15002441406,1035.68994140625,1037.06994628906,93890900,1037.06994628906
"2017-12-29",1036.43994140625,1038.0400390625,1032.25,1032.73999023438,104341000,1032.73999023438
"2018-01-02",1034.10998535156,1034.11999511719,1024.58996582031,1030.59997558594,146037200,1030.59997558594
"2018-01-03",1032.07995605469,1041.17004394531,1031.19995117188,1038.31005859375,184032600,1038.31005859375
"2018-01-04",1043.33996582031,1054.16003417969,1043.31994628906,1051.57995605469,212142500,1051.57995605469
"2018-01-05",1053.63000488281,1061.68994140625,1053.34997558594,1061.68994140625,170494400,1061.68994140625
"2018-01-08",1064.22998046875,1066.46997070312,1062.88000488281,1064.02001953125,156740700,1064.02001953125
"2018-01-09",1066.58996582031,1071.71997070312,1066.01000976562,1070.7900390625,203658200,1070.7900390625
"2018-01-10",1069.7099609375,1071.76000976562,1064.21997070312,1066.64001464844,229715800,1066.64001464844
"2018-01-11",1068.18994140625,1068.33996582031,1061.08996582031,1062.7099609375,205395100,1062.7099609375
"2018-01-12",1065.03002929688,1067.07995605469,1062.13000488281,1066.7900390625,186627300,1066.7900390625
"2018-01-15",1066.82995605469,1069.01000976562,1064.27001953125,1066.5,126171100,1066.5
"2018-01-16",1067.47998046875,1071.40002441406,1065.78002929688,1067.84997558594,167927300,1067.84997558594
"2018-01-17",1065.42004394531,1069.68994140625,1063.86999511719,1066.47998046875,186475200,1066.47998046875
"2018-01-18",1069.9599609375,1070.81994628906,1064.25,1067.7900390625,195390200,1067.7900390625
"2018-01-19",1067.44995117188,1074.60998535156,1066.97998046875,1073.77001953125,181771600,1073.77001953125
"2018-01-22",1073.0400390625,1077.39001464844,1072.26000976562,1077.19995117188,172222600,1077.19995117188
"2018-01-23",1081.61999511719,1081.76000976562,1073.78002929688,1076.30004882812,189513300,1076.30004882812
"2018-01-24",1074.94995117188,1075.2099609375,1067.58996582031,1067.58996582031,197792700,1067.58996582031
"2018-01-25",1066.97998046875,1072.64001464844,1060.5400390625,1064.17004394531,191705500,1064.17004394531
"2018-01-26",1066.90002441406,1074.25,1066.5,1072.39001464844,147390900,1072.39001464844
"2018-01-29",1073.31005859375,1073.48999023438,1069.11999511719,1069.90002441406,147838900,1069.90002441406
"2018-01-30",1065.46997070312,1069.09997558594,1060.33996582031,1061.90002441406,195844200,1061.90002441406
"2018-01-31",1063.33996582031,1065.53002929688,1061.05004882812,1063,209666900,1063
"2018-02-01",1067.69995117188,1071.55004882812,1056.19995117188,1059.27001953125,208230700,1059.27001953125
"2018-02-02",1055.68005371094,1056.30004882812,1043.48999023438,1043.52001953125,209721600,1043.52001953125
"2018-02-05",1034.94995117188,1035.69995117188,1026.30004882812,1027.72998046875,220704600,1027.72998046875
"2018-02-06",991.25,1014.05999755859,991.22998046875,1001.65002441406,395938100,1001.65002441406
"2018-02-07",1010.75,1024.25,1005.38000488281,1021.66998291016,275479100,1021.66998291016
"2018-02-08",1014.89001464844,1018.51000976562,997.429992675781,1001.16998291016,270941800,1001.16998291016
"2018-02-09",997.190002441406,1001.41998291016,982.359985351562,987.549987792969,312616300,987.549987792969
"2018-02-12",997.409973144531,1003.52001953125,993.900024414062,998.780029296875,210855500,998.780029296875
"2018-02-13",1000.20001220703,1001.65002441406,992.549987792969,992.549987792969,181661100,992.549987792969
"2018-02-14",998.309997558594,1005.67999267578,987.919982910156,1001.69000244141,239305600,1001.69000244141
"2018-02-15",1008.36999511719,1014.44000244141,1006.22998046875,1009.5,222289900,1009.5
"2018-02-16",1015.21997070312,1022.83001708984,1014.86999511719,1021,215330400,1021
"2018-02-19",1023.80999755859,1023.80999755859,1015.09997558594,1016.41998291016,117627800,1016.41998291016
"2018-02-20",1016.36999511719,1021.92999267578,1014.51000976562,1021.40002441406,173713400,1021.40002441406
"2018-02-21",1019.38000488281,1024.21997070312,1015.05999755859,1023.65002441406,170647300,1023.65002441406
"2018-02-22",1014.71997070312,1026.0400390625,1014.53997802734,1024.02001953125,193067200,1024.02001953125
"2018-02-23",1024.68005371094,1027.55004882812,1020.82000732422,1026.7099609375,149619200,1026.7099609375
"2018-02-26",1032.01000976562,1036.0400390625,1031.06005859375,1032.98999023438,152297200,1032.98999023438
"2018-02-27",1035.97998046875,1036.60998535156,1029.67004394531,1032.07995605469,173279300,1032.07995605469
"2018-02-28",1028.18005371094,1034.88000488281,1027.27001953125,1028.33996582031,209906400,1028.33996582031
"2018-03-01",1027.33996582031,1029.2900390625,1015.63000488281,1018.44000244141,235410600,1018.44000244141
"2018-03-02",1011.97998046875,1012.76000976562,995.280029296875,998.179992675781,266560900,998.179992675781
"2018-03-05",995.650024414062,1007.89001464844,995.630004882812,1006.27001953125,231533100,1006.27001953125
"2018-03-06",1013.05999755859,1015.90002441406,1009.23999023438,1009.25,193292800,1009.25
"2018-03-07",1005.42999267578,1014.64001464844,1002.80999755859,1012.66998291016,190582300,1012.66998291016
"2018-03-08",1012.59002685547,1028.05004882812,1012.35998535156,1026.14001464844,212205000,1026.14001464844
"2018-03-09",1024.30004882812,1033.16003417969,1024,1030.31994628906,165433600,1030.31994628906
"2018-03-12",1035.66003417969,1036.82995605469,1029.59997558594,1032.40002441406,151332600,1032.40002441406
"2018-03-13",1033.56005859375,1036.51000976562,1020.71002197266,1023.92999267578,194619300,1023.92999267578
"2018-03-14",1022.78002929688,1028.56005859375,1019.11999511719,1020.95001220703,180879100,1020.95001220703
"2018-03-15",1024.60998535156,1027.78002929688,1020.39001464844,1026.42004394531,188214800,1026.42004394531
"2018-03-16",1025.81005859375,1032.85998535156,1025.76000976562,1029.46997070312,409377500,1029.46997070312
"2018-03-19",1026.68005371094,1026.71997070312,1016.76000976562,1019.19000244141,171673300,1019.19000244141
"2018-03-20",1021,1025.83996582031,1016.78002929688,1025.01000976562,163363500,1025.01000976562
"2018-03-21",1026.19995117188,1026.26000976562,1019.44000244141,1023.45001220703,170957400,1023.45001220703
"2018-03-22",1015.84997558594,1022.19000244141,1001.42999267578,1009.73999023438,238413600,1009.73999023438
"2018-03-23",1000.21002197266,1002.52001953125,989.210021972656,996.320007324219,232784600,996.320007324219
"2018-03-26",998.799987792969,1002.58001708984,986.630004882812,990.97998046875,185233700,990.97998046875
"2018-03-27",1004.78997802734,1007.21002197266,999.849975585938,1002.01000976562,194785900,1002.01000976562
"2018-03-28",994.539978027344,1006.85998535156,988.260009765625,1006.85998535156,239985100,1006.85998535156
"2018-03-29",1010.76000976562,1016.67999267578,1006.44000244141,1011.71997070312,200556800,1011.71997070312
"2018-04-03",1005.84002685547,1011.33001708984,1001.52001953125,1008.44000244141,187151400,1008.44000244141
"2018-04-04",1008.52001953125,1010.58001708984,996.929992675781,1005.53002929688,205552600,1005.53002929688
"2018-04-05",1019.83001708984,1031.7900390625,1019.09002685547,1030.88000488281,217586900,1030.88000488281
"2018-04-06",1027.03002929688,1031.31994628906,1025.11999511719,1027.42004394531,173522200,1027.42004394531
"2018-04-09",1029.23999023438,1032.23999023438,1024.93994140625,1028.44995117188,160111500,1028.44995117188
"2018-04-10",1034.91003417969,1037.40002441406,1032.55004882812,1036.98999023438,191457600,1036.98999023438
"2018-04-11",1035.13000488281,1035.89001464844,1029.41003417969,1031.98999023438,169731400,1031.98999023438
"2018-04-12",1033,1037.56994628906,1029.69995117188,1037.07995605469,194177700,1037.07995605469
"2018-04-13",1038.59997558594,1041.57995605469,1035.86999511719,1037.88000488281,162457200,1037.88000488281
"2018-04-16",1038.9599609375,1039.06005859375,1034.15002441406,1036.82995605469,148672800,1036.82995605469
"2018-04-17",1039.06994628906,1047.75,1037.7099609375,1044.91003417969,180543500,1044.91003417969
"2018-04-18",1045.80004882812,1049.25,1045,1049.0400390625,193373900,1049.0400390625
"2018-04-19",1050.43005371094,1050.92004394531,1046.83996582031,1048.43994140625,169560500,1048.43994140625
"2018-04-20",1048.75,1053.17004394531,1045.67004394531,1050.02001953125,202957700,1050.02001953125
"2018-04-23",1048.08996582031,1053.7099609375,1045.31994628906,1053.46997070312,163755700,1053.46997070312
"2018-04-24",1051.47998046875,1055.68005371094,1049.98999023438,1055.11999511719,197443300,1055.11999511719
"2018-04-25",1048.92004394531,1053.39001464844,1044.06005859375,1048.80004882812,187475600,1048.80004882812
"2018-04-26",1047.81005859375,1056.90002441406,1046.0400390625,1055.96997070312,217521400,1055.96997070312
"2018-04-27",1055.66003417969,1060.58996582031,1055.48999023438,1059.93994140625,181509400,1059.93994140625
"2018-04-30",1056.68994140625,1063.75,1056.16003417969,1063.55004882812,180292900,1063.55004882812
"2018-05-02",1061.93994140625,1067.03002929688,1061.52001953125,1063.31994628906,223534200,1063.31994628906
"2018-05-03",1060.75,1062.22998046875,1055.91003417969,1058.06005859375,190220200,1058.06005859375
"2018-05-04",1058.63000488281,1063.02001953125,1058.18994140625,1063.02001953125,185803100,1063.02001953125
"2018-05-07",1062.19995117188,1065.97998046875,1061.17004394531,1065.97998046875,100824600,1065.97998046875
"2018-05-08",1064.89001464844,1067.51000976562,1061.22998046875,1066.73999023438,180711500,1066.73999023438
"2018-05-09",1068.73999023438,1069.90002441406,1066.97998046875,1069.90002441406,207426800,1069.90002441406
"2018-05-10",1069.35998535156,1071.18005371094,1066.93005371094,1070.39001464844,143850400,1070.39001464844
"2018-05-11",1069.46997070312,1071.15002441406,1067.77001953125,1070.68005371094,161577100,1070.68005371094
"2018-05-14",1070.5,1071.48999023438,1068.18994140625,1071.22998046875,188010100,1071.22998046875
"2018-05-15",1068.58996582031,1073.69995117188,1067.9599609375,1071.48999023438,221107400,1071.48999023438
"2018-05-16",1070.26000976562,1074.0400390625,1069.16003417969,1073.56994628906,188661300,1073.56994628906
"2018-05-17",1074.23999023438,1083.43005371094,1073.94995117188,1083.43005371094,204416300,1083.43005371094
"2018-05-18",1081.5400390625,1087,1079.36999511719,1081.34997558594,239392000,1081.34997558594
"2018-05-21",1083.59997558594,1089.33996582031,1083.59997558594,1086.14001464844,178318400,1086.14001464844
"2018-05-22",1086.82995605469,1090.19995117188,1085.38000488281,1087.39001464844,224242900,1087.39001464844
"2018-05-23",1084.67004394531,1084.67004394531,1071.76000976562,1075.7099609375,275167700,1075.7099609375
"2018-05-24",1077.85998535156,1081.34997558594,1068.44995117188,1072.27001953125,227525000,1072.27001953125
"2018-05-25",1076.31994628906,1079.63000488281,1066.9599609375,1071.81005859375,212238700,1071.81005859375
"2018-05-28",1075.85998535156,1077.52001953125,1063.21997070312,1066.52001953125,138015900,1066.52001953125
"2018-05-29",1059.36999511719,1061.36999511719,1044.2099609375,1052.83996582031,302975900,1052.83996582031
"2018-05-30",1051.68994140625,1055.19995117188,1046.66003417969,1053.93994140625,247868600,1053.93994140625
"2018-05-31",1056.44995117188,1059.43994140625,1046.56994628906,1049.06005859375,344363100,1049.06005859375
"2018-06-01",1056.18994140625,1063.28002929688,1056.18994140625,1059.77001953125,221729600,1059.77001953125
"2018-06-04",1066.31005859375,1068.02001953125,1064.2099609375,1065.05004882812,188578100,1065.05004882812
"2018-06-05",1064.13000488281,1072.65002441406,1063.08996582031,1063.08996582031,194631700,1063.08996582031
"2018-06-06",1064.58996582031,1065.80004882812,1053.25,1060.07995605469,199491000,1060.07995605469
"2018-06-07",1064.66003417969,1066.83996582031,1055.52001953125,1057.38000488281,194504900,1057.38000488281
"2018-06-08",1051.81005859375,1058.81005859375,1049.14001464844,1057.5400390625,195157400,1057.5400390625
"2018-06-11",1060.9599609375,1065.60998535156,1060.07995605469,1064.43005371094,195597200,1064.43005371094
"2018-06-12",1068.66003417969,1069.17004394531,1061.06005859375,1062.06994628906,179352100,1062.06994628906
"2018-06-13",1063.10998535156,1067.31005859375,1061.80004882812,1063.48999023438,198155800,1063.48999023438
"2018-06-14",1058.16003417969,1077.82995605469,1055.81005859375,1075.0400390625,239144800,1075.0400390625
"2018-06-15",1077.2099609375,1080.93994140625,1069.4599609375,1069.4599609375,410327900,1069.4599609375
"2018-06-18",1067.10998535156,1068.41003417969,1055.71997070312,1060.73999023438,193839500,1060.73999023438
"2018-06-19",1049.4599609375,1052.41003417969,1046.28002929688,1050.75,206848500,1050.75
"2018-06-20",1053.56005859375,1057.05004882812,1048.82995605469,1048.82995605469,206702000,1048.82995605469
"2018-06-21",1051.68994140625,1054.41003417969,1039.51000976562,1041.81994628906,220341000,1041.81994628906
"2018-06-22",1044.11999511719,1055.07995605469,1043.92004394531,1054.80004882812,183991700,1054.80004882812
"2018-06-25",1048.82995605469,1051.23999023438,1034.77001953125,1034.77001953125,139071000,1034.77001953125
"2018-06-26",1038.68994140625,1041.32995605469,1035.63000488281,1035.63000488281,164653800,1035.63000488281
"2018-06-27",1037.26000976562,1051.60998535156,1029.7099609375,1044.7900390625,206837900,1044.7900390625
"2018-06-28",1041.61999511719,1046.96997070312,1031.18005371094,1036.48999023438,192837200,1036.48999023438
"2018-06-29",1046.60998535156,1050.66003417969,1044.18005371094,1044.81005859375,224671300,1044.81005859375
"2018-07-02",1034.18005371094,1038.80004882812,1029.80004882812,1035.81005859375,180230800,1035.81005859375
"2018-07-03",1040.77001953125,1046.93994140625,1037.75,1043.60998535156,168629000,1043.60998535156
"2018-07-04",1042.82995605469,1045.86999511719,1041.55004882812,1043.71997070312,144300100,1043.71997070312
"2018-07-05",1044.77001953125,1055.26000976562,1044.26000976562,1050.13000488281,202472700,1050.13000488281
"2018-07-06",1054.08996582031,1055.2099609375,1048.25,1053.73999023438,177023500,1053.73999023438
"2018-07-09",1058.66003417969,1062.10998535156,1057.09997558594,1059.06005859375,157804000,1059.06005859375
"2018-07-10",1060.7900390625,1066,1059.97998046875,1065.21997070312,161879500,1065.21997070312
"2018-07-11",1057.90002441406,1058.81994628906,1052.89001464844,1052.89001464844,184657500,1052.89001464844
"2018-07-12",1055.05004882812,1062.09997558594,1052.56994628906,1061.94995117188,161376200,1061.94995117188
"2018-07-13",1065.03002929688,1068.13000488281,1064.19995117188,1066.17004394531,143600200,1066.17004394531
"2018-07-16",1066.43005371094,1068.73999023438,1061.75,1062.73999023438,128903200,1062.73999023438
"2018-07-17",1062.44995117188,1065.4599609375,1057.77001953125,1064.64001464844,150786300,1064.64001464844
"2018-07-18",1068.92004394531,1072.41003417969,1068.73999023438,1070.93994140625,163881700,1070.93994140625
"2018-07-19",1069.66003417969,1070.7900390625,1066.07995605469,1068.53002929688,167915200,1068.53002929688
"2018-07-20",1067.33996582031,1071.69995117188,1058.7099609375,1067.38000488281,213293500,1067.38000488281
"2018-07-23",1064.82995605469,1065.60998535156,1061.22998046875,1063.61999511719,137742500,1063.61999511719
"2018-07-24",1067.14001464844,1075.33996582031,1065.33996582031,1072.30004882812,202948400,1072.30004882812
"2018-07-25",1074.17004394531,1075.67004394531,1070.27001953125,1072.27001953125,176272000,1072.27001953125
"2018-07-26",1074.83996582031,1076.0400390625,1069.56005859375,1076.03002929688,240596700,1076.03002929688
"2018-07-27",1074.94995117188,1081.35998535156,1074.86999511719,1080.71997070312,207628800,1080.71997070312
"2018-07-30",1076.01000976562,1079.38000488281,1075.06005859375,1075.86999511719,157125500,1075.86999511719
"2018-07-31",1077.90002441406,1081.19995117188,1076.46997070312,1078.16003417969,213810900,1078.16003417969
"2018-08-01",1081.34997558594,1081.67004394531,1075.14001464844,1075.84997558594,187488800,1075.84997558594
"2018-08-02",1072.4599609375,1073.78002929688,1066.86999511719,1069.68005371094,256357100,1069.68005371094
"2018-08-03",1073.34997558594,1077.01000976562,1071.33996582031,1075.08996582031,175191100,1075.08996582031
"2018-08-06",1076.40002441406,1078.93005371094,1071.86999511719,1074.98999023438,136742900,1074.98999023438
"2018-08-07",1077.35998535156,1084.10998535156,1076.96997070312,1081.31005859375,152057400,1081.31005859375
"2018-08-08",1080.56005859375,1082.66003417969,1076.85998535156,1077.88000488281,147656400,1077.88000488281
"2018-08-09",1074.85998535156,1078.59997558594,1072.09997558594,1078.52001953125,136153100,1078.52001953125
"2018-08-10",1070.28002929688,1071.5,1058.14001464844,1062.51000976562,220729400,1062.51000976562
"2018-08-13",1060.30004882812,1063.06994628906,1056.66003417969,1060.96997070312,158838200,1060.96997070312
"2018-08-14",1065.30004882812,1067.48999023438,1059.18005371094,1061.2900390625,150353500,1061.2900390625
"2018-08-15",1063.81994628906,1064,1041.56994628906,1045.03002929688,188578900,1045.03002929688
"2018-08-16",1049.18005371094,1054.06005859375,1045.86999511719,1052.92004394531,156777400,1052.92004394531
"2018-08-17",1053.80004882812,1055.23999023438,1045.31005859375,1051.14001464844,156233300,1051.14001464844
"2018-08-20",1054.06005859375,1060.76000976562,1053.09997558594,1057.96997070312,125641300,1057.96997070312
"2018-08-21",1056.66003417969,1065.19995117188,1055.93994140625,1061.84997558594,133590800,1061.84997558594
"2018-08-22",1059.80004882812,1066.47998046875,1059.80004882812,1063.52001953125,167431000,1063.52001953125
"2018-08-23",1064.0400390625,1066.93005371094,1063.39001464844,1063.47998046875,129092600,1063.47998046875
"2018-08-24",1064.06994628906,1068.57995605469,1063.5400390625,1065.09997558594,126555200,1065.09997558594
"2018-08-27",1069.05004882812,1074.18994140625,1067.98999023438,1072.96997070312,99637200,1072.96997070312
"2018-08-28",1075.31005859375,1077.69995117188,1073.05004882812,1073.32995605469,148685600,1073.32995605469
"2018-08-29",1075.32995605469,1076.46997070312,1071.5,1075.97998046875,132405400,1075.97998046875
"2018-08-30",1074.97998046875,1075.16003417969,1069.4599609375,1071.33996582031,164762700,1071.33996582031
"2018-08-31",1069.05004882812,1069.09997558594,1057.5400390625,1058.72998046875,212179000,1058.72998046875
"2018-09-03",1057.52001953125,1060.21997070312,1055.14001464844,1059.41003417969,114919600,1059.41003417969
"2018-09-04",1061.61999511719,1062.71997070312,1044.56994628906,1047.82995605469,189834600,1047.82995605469
"2018-09-05",1044.78002929688,1045.15002441406,1032.55004882812,1032.61999511719,226593000,1032.61999511719
"2018-09-06",1030.81005859375,1035.71997070312,1027.22998046875,1027.22998046875,191450200,1027.22998046875
"2018-09-07",1028.78002929688,1030.75,1022.98999023438,1029.38000488281,256339400,1029.38000488281
"2018-09-10",1028.03002929688,1036.81994628906,1027.81005859375,1033.23999023438,173507200,1033.23999023438
"2018-09-11",1035.31994628906,1035.46997070312,1027.84997558594,1034.18994140625,186130900,1034.18994140625
"2018-09-12",1035.43994140625,1041.65002441406,1034.72998046875,1039.85998535156,185242700,1039.85998535156
"2018-09-13",1039.43005371094,1045.75,1038.78002929688,1038.94995117188,187538700,1038.94995117188
"2018-09-14",1043.31005859375,1044.64001464844,1041.28002929688,1042.69995117188,177528600,1042.69995117188
"2018-09-17",1041.56994628906,1044.43994140625,1038.88000488281,1042.31994628906,162146700,1042.31994628906
"2018-09-18",1042.82995605469,1049.09997558594,1040.9599609375,1045.58996582031,188638400,1045.58996582031
"2018-09-19",1045.44995117188,1049.4599609375,1044.08996582031,1047.7099609375,202231800,1047.7099609375
"2018-09-20",1048.43005371094,1058.86999511719,1048.43005371094,1057.21997070312,246087200,1057.21997070312
"2018-09-21",1059.86999511719,1065.52001953125,1059.86999511719,1063.93994140625,439643800,1063.93994140625
"2018-09-24",1061.97998046875,1063.31005859375,1058.46997070312,1060.48999023438,172547300,1060.48999023438
